Dependents,Tenure Months,Paperless Billing,Monthly Charges,Total Charges,Avg_Monthly_Charge,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Device Protection_No internet service,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming Movies_No internet service,Contract_One year,Contract_Two year,Payment Method_Electronic check,Tenure_Group_5-6yr,Churn Value
-0.5480932437464201,-0.7888002190384014,0.8297975015331794,1.0066603721817051,-0.43665386869873096,1.1408734590916356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1552834925186746,-1.2051132934870794,0.45494376812655235,-0.8601674114222879,0.5885415654999727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1552834925186746,0.8297975015331794,0.18074726309914202,-0.9008003582266418,-0.17214972822211597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,1.0843365120829946,0.8297975015331794,-0.788080387997708,0.07630951077382452,-0.7640621599342234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.9109613101984924,0.8297975015331794,0.6925807391503077,-0.6467231153968107,0.5512916443850258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.47987072312904416,-0.9708381465566224,0.47910443583854306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1145631287986442,0.8297975015331794,0.17410007509847744,-0.8525128877843341,0.15797873008485314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,-0.4922805219681379,-0.9837427469260833,-0.4872460675869114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.4223169455581282,0.8297975015331794,0.14917312009598557,-0.32018157818462184,0.1961822371666618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.06632741908223598,0.8297975015331794,0.9800716201790471,0.4137482660757806,0.9890012952377456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.35136996512244845,0.8297975015331794,0.27380789510844483,0.31829834163363074,0.2808786915461417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.5480932437464201,1.2879383306831464,0.8297975015331794,1.1728400721983174,1.7534663758851343,1.0910231787661784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5480932437464201,-1.1552834925186746,0.8297975015331794,1.1645310871974868,-0.8104019782026232,1.520202563674257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.5851984004382496,0.8297975015331794,-0.9891578250178088,-0.7618056797172855,-1.122486161101726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,-1.2051132934870794,0.3735157151184122,-0.9722499318961872,0.3733840388825958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2367242199587352,0.8297975015331794,0.966777244177718,-0.9304037320656446,0.6847636455419088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.7073594915983407,0.8297975015331794,0.6493740171459885,-0.4285361029962324,0.7442864315363773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.9516816739185228,0.8297975015331794,0.6526976111463211,-0.6826133458260636,0.5514201240341039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.7073594915983407,0.8297975015331794,1.2077378092018058,-0.3422186649693936,1.1752071745453574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,-0.4756625519664766,-0.9835221554667763,-0.4707272555625447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.8295205827584317,0.8297975015331794,1.1695164781979852,-0.5060298826507903,0.9811386646124216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2367242199587352,0.8297975015331794,0.8853491911695783,-0.920366820667175,1.0605666190962522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1145631287986442,0.8297975015331794,0.358559542116917,-0.8515202262174525,0.1728456609067833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.1552834925186746,-1.2051132934870794,0.53304822713436,-0.8591085724176142,0.6083641399292127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.6666391278783103,0.8297975015331794,1.1711782751981514,-0.3286743493679423,1.0315554554784583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,-1.2051132934870794,-1.4694171580658184,-0.9967135247333362,-1.458552214619676,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1145631287986442,0.8297975015331794,0.682609957149311,-0.8186520987807058,0.6651062592329124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1552834925186746,-1.2051132934870794,0.1873944510998066,-0.8818074335803071,0.18341770060237828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.18848851024232702,-1.2051132934870794,1.1312951471941644,0.5275734590782054,0.965873645302518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.7888002190384014,0.8297975015331794,0.32033821111309646,-0.610149051443706,0.14148533161744717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.3408762181180675,0.8297975015331794,1.1296333501939984,0.056279806268746825,1.1763359600336896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,1.1657772395230555,0.8297975015331794,1.3705939152180862,1.882953562498358,1.4087615125541337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
-0.5480932437464201,0.35136996512244845,0.8297975015331794,1.327387193213767,0.9117776037532503,1.3648350786280024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.4223169455581282,0.8297975015331794,1.0614996731871873,-0.08681787338372035,0.9905118390110963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2367242199587352,0.8297975015331794,-0.3227772279511935,-0.9604482888232614,-0.44016745331746626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.5444780367182193,0.8297975015331794,0.7789941831589463,-0.22232720683602564,0.9503252841125837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.9924020376385531,0.8297975015331794,-1.4960059100684764,-0.9418083105118178,-1.5386684529378547,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.7073594915983407,-1.2051132934870794,0.36188313611724954,-0.49989744008205494,0.38803071887753465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.3303089931140931,-0.9728234696903856,0.3304351276192424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.62591876415828,0.8297975015331794,0.395119076120572,-0.4262640109653701,0.4152640858384903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,-1.2949284730483754,-0.9943973144106124,-1.2851046883638253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2367242199587352,0.8297975015331794,-0.736564680992558,-0.9738381904031977,-0.9415133982569969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.13727439951791576,0.8297975015331794,0.13587874409465642,-0.13642889258187016,0.10737420386951765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2367242199587352,-1.2051132934870794,0.8388188751649267,-0.9219330200282548,1.0019248364097506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.748079855318371,-1.2051132934870794,0.35191235411625243,-0.5531482183587707,0.28359249637871664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.9924020376385531,-1.2051132934870794,1.1994288242009752,-0.6442083727607106,1.2470227098212918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1145631287986442,-1.2051132934870794,0.1724382780983114,-0.8601232931304265,0.04399892711672299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,1.247217966963116,0.8297975015331794,1.42044782522307,2.026801253112469,1.467165377924594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,-0.62854787598176,-0.9855515968924009,-0.6227003261867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,0.8400143297628127,0.8297975015331794,1.3739175092184182,1.539735310962558,1.4591063348614923,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,-1.2051132934870794,0.895319973170575,-0.9653233600739467,0.8920747364477116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.6666391278783103,0.8297975015331794,1.0249401391835322,-0.3194536263689086,1.0747108518921165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.3386179781149237,-0.9727131739607321,0.33869453363142576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.9109613101984924,0.8297975015331794,1.0166311541827018,-0.6094431587739235,0.8304595675968238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1960038562387048,-1.2051132934870794,-0.6567984249845842,-0.9497054847550094,-0.7377813832898071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,1.369379058123207,-1.2051132934870794,1.15456030519649,1.9547781416487253,1.2216000078307607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
-0.5480932437464201,-0.62591876415828,-1.2051132934870794,1.1246479591934997,-0.253585016619831,1.175906794819331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.0331224013585834,0.8297975015331794,-0.17487729493640844,-0.822269798713341,-0.1743325712396215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.8295205827584317,0.8297975015331794,0.5214156481331973,-0.586567824443785,0.4785538087710642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.3920903288424788,0.8297975015331794,0.4383257981248911,0.487183162879089,0.5244131773910917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2367242199587352,0.8297975015331794,0.3303089931140931,-0.9328081789720911,0.5947361200091102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.7989357471609396,-0.9666027905379273,0.7962656267063843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.0965540357978854,0.8297975015331794,0.8471278601657574,0.2098335210923667,0.8968651919347779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.7073594915983407,0.8297975015331794,-0.003712203919297562,-0.5670013620032519,0.053029211023376585,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.7888002190384014,0.8297975015331794,0.8072447321617703,-0.4898825878295161,0.8342588943624276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,1.4100994218432374,-1.2051132934870794,0.7524054311562884,1.6054936249819822,0.7810781816212952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
-0.5480932437464201,-0.38159658183809786,0.8297975015331794,0.9966895901807084,0.006117308422329254,1.1570939380560303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.10704778280226633,0.8297975015331794,0.720831288153132,0.3306073450629628,0.7217893827793823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.9621754209229036,0.8297975015331794,1.113015380192337,1.4244100960368455,1.1122174045510143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.9516816739185228,0.8297975015331794,0.3652067301175816,-0.7164079573918998,0.2702332349082169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.62591876415828,0.8297975015331794,0.684271754149477,-0.360130691465124,0.7065781943623229,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,0.6364125111626608,0.8297975015331794,1.3739175092184182,1.2366647050206367,1.360933684405988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.62591876415828,0.8297975015331794,-0.6551366279844181,-0.6658042766268684,-0.6398993245885595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.06632741908223598,0.8297975015331794,1.4968904872307114,0.5768535910873946,1.3482368720264741,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,0.3920903288424788,0.8297975015331794,0.6610065961471517,0.5566032951230098,0.6481862760593824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.8702409464784621,0.8297975015331794,0.4898415051300408,-0.6226124688945529,0.4709952008447629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,-1.2051132934870794,0.6992279271509723,-0.9679263392937695,0.6971527545601839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.47654712912871167,-0.9708822648484837,0.47580067343366944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1960038562387048,-1.2051132934870794,-0.6800635829869099,-0.9464407311572653,-0.6562885773029311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,0.7178532386027215,-1.2051132934870794,1.3689321182179202,1.3509310809416755,1.3921322140493415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.1145631287986442,0.8297975015331794,0.1657910900976468,-0.8625718583287345,0.007327164422628845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.758573602322752,0.8297975015331794,0.9933659961803764,1.1175232578489125,0.9802074570718332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.5549717837226001,-1.2051132934870794,1.0398963121850275,0.9352044167316564,1.0222860677528287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,-0.4856333339674735,-0.9836545103423604,-0.48063854277716483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,0.35136996512244845,0.8297975015331794,1.6231870592433366,1.0214336181747725,1.5651156019770933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.13727439951791576,0.8297975015331794,0.46989994112804756,0.04606642170283153,0.5786160379301594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.2594354906780068,0.8297975015331794,-0.15659752793458118,-0.2927620597927586,-0.08386938473035589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,-0.9991286070188055,-0.9904707864349476,-0.9910698343300971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1960038562387048,0.8297975015331794,0.682609957149311,-0.8889545968618547,0.7786455605470599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,1.369379058123207,0.8297975015331794,1.2526063282062914,1.9127113503588755,1.1738706524815676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5480932437464201,-0.46303730927815856,0.8297975015331794,1.3174164112127704,-0.03506711703029224,1.3240023403800818,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,1.1628692901973208,-0.9617718375791036,1.1580276100400162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1552834925186746,0.8297975015331794,0.32033821111309646,-0.8735573130022243,0.3378685930302072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.9516816739185228,0.8297975015331794,0.3153528201125979,-0.7235771798193781,0.21058196926467027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,-0.16324471593524553,-0.9793750360318042,-0.16017358950444993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.16080569909714826,-0.9750735025753172,0.1619432449707013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.9516816739185228,0.8297975015331794,-0.6435040489832552,-0.821012427395291,-0.6001246164200843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,-1.2051132934870794,-1.504314895069307,-0.997176766797881,-1.493241719870846,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.17077648109814536,-0.974941147699733,0.17185453218532173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2367242199587352,0.8297975015331794,0.7440964461554579,-0.9247124724155233,0.8978563206562399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.1960038562387048,0.8297975015331794,0.6643301901474837,-0.888932537715924,0.7791961876145392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.748079855318371,0.8297975015331794,0.8371570781647607,-0.48588988241605885,0.6433486239665325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,0.35136996512244845,0.8297975015331794,1.609892683242008,1.0631474631297309,1.6413035862163066,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.7888002190384014,0.8297975015331794,0.8554368451665879,-0.4758529710175892,0.9150740054970219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2367242199587352,-1.2051132934870794,0.4732235351283796,-0.9424039074519468,0.2354519584791336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.5851984004382496,-1.2051132934870794,-1.4827115340671475,-0.8333434899705537,-1.4201000910740669,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
-0.5480932437464201,-1.2774445836787656,0.8297975015331794,0.22893937610395967,-0.9741690775921583,0.22967037427060535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.1552834925186746,-1.2051132934870794,-1.4760643460664828,-0.9715881575182662,-1.497371422876938,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,0.22920887396235737,0.8297975015331794,0.6477122201458225,0.43446180410471014,0.7007173403128106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.8295205827584317,-1.2051132934870794,0.4433111891253892,-0.5878472549077658,0.47056971629262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.5444780367182193,-1.2051132934870794,0.827186296163764,-0.22883465488558288,0.9246776549168563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.9109613101984924,0.8297975015331794,1.1279715531938321,-0.5763985581697312,1.0779113717218376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,-1.2051132934870794,0.3851482941195749,-0.9720955178746724,0.38494720729965237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.38159658183809786,0.8297975015331794,0.47820892612887816,-0.2659381383410244,0.27132650894074756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.015113308357824713,0.8297975015331794,0.6726391751483144,0.159847496413395,0.5902450679899857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.015113308357824713,-1.2051132934870794,0.682609957149311,0.16825203101299252,0.6099127785564971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-0.055833672077855064,0.8297975015331794,0.7241548821534641,0.18426697095868258,0.7372241953418737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,-0.5444780367182193,0.8297975015331794,0.3020584441112687,-0.37731476614514126,0.3394770036746851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5480932437464201,1.002895784642934,0.8297975015331794,-0.6617838159850825,0.129361756737164,-0.6461744274845033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5480932437464201,-1.2774445836787656,-1.2051132934870794,-0.6534748309842519,-0.9858824840813615,-0.6474785442232689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
